date,k,t,sig,dsig,s,ds
2006-06-16,-2.0,1.0,0.22144899847042707,-0.00013365813502153046,1251.54,-0.009150516555291865
2006-06-16,-1.5,0.0833333333,0.38897791879389776,0.024344476580459795,1251.54,-0.009150516555291865
2006-06-16,-1.5,0.1666666667,0.3092451013909881,-0.00512296099064713,1251.54,-0.009150516555291865
2006-06-16,-1.5,0.25,0.26975805329817165,0.02450827861553173,1251.54,-0.009150516555291865
2006-06-16,-1.5,0.5,0.2363803130185879,0.004589392836796824,1251.54,-0.009150516555291865
2006-06-16,-1.5,1.0,0.21097966414364783,0.0010040068045664707,1251.54,-0.009150516555291865
2006-06-16,-1.0,0.0833333333,0.33052796792105904,0.03866002087786735,1251.54,-0.009150516555291865
2006-06-16,-1.0,0.1666666667,0.2709303860045962,0.006459765969545783,1251.54,-0.009150516555291865
2006-06-16,-1.0,0.25,0.240940618249248,0.033914832335408596,1251.54,-0.009150516555291865
2006-06-16,-1.0,0.5,0.21791940041819066,0.011600910123025221,1251.54,-0.009150516555291865
2006-06-16,-1.0,1.0,0.1996222095791207,0.00292711233708709,1251.54,-0.009150516555291865
2006-06-16,-0.5,0.0833333333,0.2729795070694995,0.05415703259494942,1251.54,-0.009150516555291865
2006-06-16,-0.5,0.1666666667,0.23407350293645132,0.019983762303000585,1251.54,-0.009150516555291865
2006-06-16,-0.5,0.25,0.21337701133147152,0.0425957261968819,1251.54,-0.009150516555291865
2006-06-16,-0.5,0.5,0.1996918423408605,0.019046066325107747,1251.54,-0.009150516555291865
2006-06-16,-0.5,1.0,0.18775562356936779,0.005267580458418575,1251.54,-0.009150516555291865
2006-06-16,0.0,0.0833333333,0.22282016340189773,0.0666677093671415,1251.54,-0.009150516555291865
2006-06-16,0.0,0.1666666667,0.20115109728588934,0.033121360364614105,1251.54,-0.009150516555291865
2006-06-16,0.0,0.25,0.18850263233858294,0.04888411036300555,1251.54,-0.009150516555291865
2006-06-16,0.0,0.5,0.18235616358866616,0.026100881859030922,1251.54,-0.009150516555291865
2006-06-16,0.0,1.0,0.17561479193846963,0.00777441546403157,1251.54,-0.009150516555291865
2006-06-16,0.5,0.0833333333,0.18646028270155054,0.0702594323526251,1251.54,-0.009150516555291865
2006-06-16,0.5,0.1666666667,0.17349683620540055,0.04317144544736862,1251.54,-0.009150516555291865
2006-06-16,0.5,0.25,0.16702634603675048,0.053436492539941094,1251.54,-0.009150516555291865
2006-06-16,0.5,0.5,0.16609516311880704,0.03243621349917247,1251.54,-0.009150516555291865
2006-06-16,0.5,1.0,0.16321719278274335,0.01057151757501451,1251.54,-0.009150516555291865
2006-06-16,1.0,0.0833333333,0.1677032815916077,0.06037185636760123,1251.54,-0.009150516555291865
2006-06-16,1.0,0.1666666667,0.1517340335141141,0.04647351877472716,1251.54,-0.009150516555291865
2006-06-16,1.0,0.25,0.1495924950479987,0.05972061596743017,1251.54,-0.009150516555291865
2006-06-16,1.0,0.5,0.15071041807106803,0.03822168514687818,1251.54,-0.009150516555291865
2006-06-16,1.0,1.0,0.15048013502067087,0.01415656181142011,1251.54,-0.009150516555291865
2006-06-16,1.5,0.0833333333,0.1651352313693754,0.04103059181406854,1251.54,-0.009150516555291865
2006-06-16,1.5,0.1666666667,0.13696404901781412,0.03684568871544869,1251.54,-0.009150516555291865
2006-06-16,1.5,0.25,0.13770123226648515,0.06915397511953891,1251.54,-0.009150516555291865
2006-06-16,1.5,0.5,0.1360344119414939,0.04307432223433527,1251.54,-0.009150516555291865
2006-06-16,1.5,1.0,0.13754323281540284,0.018887413121830177,1251.54,-0.009150516555291865
2006-06-16,2.0,0.0833333333,0.1728787589786533,0.022664010688104197,1251.54,-0.009150516555291865
2006-06-16,2.0,0.1666666667,0.13044214967231774,0.011342574544161543,1251.54,-0.009150516555291865
2006-06-16,2.0,0.25,0.13281346304824873,0.07587337085608503,1251.54,-0.009150516555291865
2006-06-16,2.0,0.5,0.12248866703338152,0.04387992011941266,1251.54,-0.009150516555291865
2006-06-16,2.0,1.0,0.12510315294772154,0.024001512103245748,1251.54,-0.009150516555291865
2006-06-19,-2.0,0.0833333333,0.4493505262167515,-0.012348785528628281,1240.14,-1.612734148892514e-05
2006-06-19,-2.0,0.1666666667,0.3415531075905434,0.00019500847313635994,1240.14,-1.612734148892514e-05
2006-06-19,-2.0,0.25,0.30284810718884064,-0.00461807319249341,1240.14,-1.612734148892514e-05
2006-06-19,-2.0,0.5,0.2538575627292407,-0.0016008834277716488,1240.14,-1.612734148892514e-05
2006-06-19,-2.0,1.0,0.2214194019882385,0.00011561899516698837,1240.14,-1.612734148892514e-05
2006-06-19,-1.5,0.0833333333,0.39856358827093474,-0.013390652923215507,1240.14,-1.612734148892514e-05
2006-06-19,-1.5,0.1666666667,0.30766490190616325,0.00026816638820981176,1240.14,-1.612734148892514e-05
2006-06-19,-1.5,0.25,0.27645104061440534,-0.004361607705392734,1240.14,-1.612734148892514e-05
2006-06-19,-1.5,0.5,0.2374676483298578,-0.0013852262406357507,1240.14,-1.612734148892514e-05
2006-06-19,-1.5,1.0,0.21119159553454975,0.0001357059787712167,1240.14,-1.612734148892514e-05
2006-06-19,-1.0,0.0833333333,0.3435564032034475,-0.014016758827636977,1240.14,-1.612734148892514e-05
2006-06-19,-1.0,0.1666666667,0.2726861978534164,0.0003465370776027932,1240.14,-1.612734148892514e-05
2006-06-19,-1.0,0.25,0.24925222564227062,-0.003840593018151983,1240.14,-1.612734148892514e-05
2006-06-19,-1.0,0.5,0.2204621845842954,-0.0011146278897808948,1240.14,-1.612734148892514e-05
2006-06-19,-1.0,1.0,0.20020738222676188,0.00016546185407562142,1240.14,-1.612734148892514e-05
2006-06-19,-0.5,0.0833333333,0.2881709150894747,-0.013562196133789284,1240.14,-1.612734148892514e-05
2006-06-19,-0.5,0.1666666667,0.2387982237958411,0.0004026533611323213,1240.14,-1.612734148892514e-05
2006-06-19,-0.5,0.25,0.2226623132805739,-0.0030014291662254777,1240.14,-1.612734148892514e-05
2006-06-19,-0.5,0.5,0.20353163683100312,-0.0007929001612529962,1240.14,-1.612734148892514e-05
2006-06-19,-0.5,1.0,0.18874725086840868,0.0002028392760167197,1240.14,-1.612734148892514e-05
2006-06-19,0.0,0.0833333333,0.2381814345610453,-0.011451337478562307,1240.14,-1.612734148892514e-05
2006-06-19,0.0,0.1666666667,0.20792505739845615,0.0004141032976352488,1240.14,-1.612734148892514e-05
2006-06-19,0.0,0.25,0.19794635938900965,-0.0019572763987305564,1240.14,-1.612734148892514e-05
2006-06-19,0.0,0.5,0.1871784798581488,-0.0004345459161658738,1240.14,-1.612734148892514e-05
2006-06-19,0.0,1.0,0.17698541528676454,0.0002484153086201868,1240.14,-1.612734148892514e-05
2006-06-19,0.5,0.0833333333,0.20003206673504892,-0.00793265839846602,1240.14,-1.612734148892514e-05
2006-06-19,0.5,0.1666666667,0.18115097679958383,0.0004027846484382369,1240.14,-1.612734148892514e-05
2006-06-19,0.5,0.25,0.17619442154535314,-0.0011940149493914198,1240.14,-1.612734148892514e-05
2006-06-19,0.5,0.5,0.17157098872694562,-5.6937293254621935e-05,1240.14,-1.612734148892514e-05
2006-06-19,0.5,1.0,0.16495179875907534,0.00030934473475130453,1240.14,-1.612734148892514e-05
2006-06-19,1.0,0.0833333333,0.17813970343780314,-0.004323592866521286,1240.14,-1.612734148892514e-05
2006-06-19,1.0,0.1666666667,0.15895207273732723,0.0004754939648070611,1240.14,-1.612734148892514e-05
2006-06-19,1.0,0.25,0.1587984063936101,-0.0016780621919803007,1240.14,-1.612734148892514e-05
2006-06-19,1.0,0.5,0.1565823264993624,0.0003296227542370911,1240.14,-1.612734148892514e-05
2006-06-19,1.0,1.0,0.1526255664900264,0.00040224234664476555,1240.14,-1.612734148892514e-05
2006-06-19,1.5,0.0833333333,0.17205175179661758,-0.0017859781288021015,1240.14,-1.612734148892514e-05
2006-06-19,1.5,0.1666666667,0.14210470771954822,0.0007934155058297865,1240.14,-1.612734148892514e-05
2006-06-19,1.5,0.25,0.14756080523816367,-0.004108124934913304,1240.14,-1.612734148892514e-05
2006-06-19,1.5,0.5,0.14202203263199367,0.000725159276640408,1240.14,-1.612734148892514e-05
2006-06-19,1.5,1.0,0.14016575706356588,0.0005500314743727142,1240.14,-1.612734148892514e-05
2006-06-19,2.0,0.0833333333,0.17684162258337885,-0.00037724446739573203,1240.14,-1.612734148892514e-05
2006-06-19,2.0,0.1666666667,0.1319301222458266,0.0013668947385152563,1240.14,-1.612734148892514e-05
2006-06-19,2.0,0.25,0.14328261107009155,-0.007506335906642736,1240.14,-1.612734148892514e-05
2006-06-19,2.0,0.5,0.12798312660238723,0.0011284462371405901,1240.14,-1.612734148892514e-05
2006-06-19,2.0,1.0,0.1281421420659432,0.0007649779686262903,1240.14,-1.612734148892514e-05
2006-06-20,-2.0,0.0833333333,0.4438357136406445,0.04624960375213838,1240.12,0.009693855200899826
2006-06-20,-2.0,0.1666666667,0.34161971983531464,-0.020655836382313497,1240.12,0.009693855200899826
2006-06-20,-2.0,0.25,0.3014527568584509,-0.007113199790122149,1240.12,0.009693855200899826
2006-06-20,-2.0,0.5,0.2534514914871382,0.004260951037080796,1240.12,0.009693855200899826
2006-06-20,-2.0,1.0,0.22144500375700374,-0.023817015644079342,1240.12,0.009693855200899826
2006-06-20,-1.5,0.0833333333,0.39326213576435387,0.05094216410180186,1240.12,0.009693855200899826
2006-06-20,-1.5,0.1666666667,0.30774741835526087,-0.0271187967009463,1240.12,0.009693855200899826
2006-06-20,-1.5,0.25,0.27524789535665894,-0.014473176840714697,1240.12,0.009693855200899826
2006-06-20,-1.5,0.5,0.2371389296395306,-0.0034320703918755413,1240.12,0.009693855200899826
2006-06-20,-1.5,1.0,0.21122025744148207,-0.027269692130148737,1240.12,0.009693855200899826
2006-06-20,-1.0,0.0833333333,0.3387744480045452,0.051534355327639725,1240.12,0.009693855200899826
2006-06-20,-1.0,0.1666666667,0.27278071010657734,-0.036910459885131974,1240.12,0.009693855200899826
2006-06-20,-1.0,0.25,0.24829678518808646,-0.025193314260220756,1240.12,0.009693855200899826
2006-06-20,-1.0,0.5,0.22021658818444145,-0.013259235576825734,1240.12,0.009693855200899826
2006-06-20,-1.0,1.0,0.20024051165217727,-0.030960248579782856,1240.12,0.009693855200899826
